"distID","District.x","County","white_district","black_district","hispanic_district","asian_district","nathawaiian_district","NativeAmerica_district","multi_district","lep_district","iiep_district","lowInc_district","home_district","distEnroll","Expulsion_w_services","EWS_perc","Expulsion_no_services","ENS_perc","In_school","IS_perc","Out_of_school","OOS_perc","Transfer_to_alt","TTA_perc","total","total_perc"
"500821160020000","High Mount SD 116","Saint Clair",50.9,33.3,6.4,0.2,0.6,0.4,8.1,0.2,15.6,73.9,11.5,468,,0,,0,30,30,70,70,,0,100,21.4
"500821180020000","Belleville SD 118","Saint Clair",47.1,40.8,4.5,0.4,0.4,0.1,6.8,0.4,20.2,66.1,5.2,3967,,0,,0,257,66.1,132,33.9,,0,389,9.8
"500821190020000","Belle Valley SD 119","Saint Clair",30.8,53,1.6,1,0,0.3,13.3,0,22.8,67.6,0.5,966,,0,,0,390,80.4,95,19.6,,0,485,50.2
"500821300040000","Smithton CCSD 130","Saint Clair",97.2,0.6,1.1,0.6,0,0,0.6,0,12.5,13.3,2.1,534,,0,,0,26,83.9,5,16.1,,0,31,5.8
"500821600040000","Millstadt CCSD 160","Saint Clair",92.2,2.3,2.8,1.1,0,0.3,1.4,0.1,22.9,12.1,0.9,794,,0,,0,38,55.1,31,44.9,,0,69,8.7
"500821750020000","Harmony Emge SD 175","Saint Clair",49.1,41,3.1,0.2,0,0,6.5,0.6,13.9,62.4,0.4,829,,0,,0,6,11.8,45,88.2,,0,51,6.2
"500821810020000","Signal Hill SD 181","Saint Clair",48.1,44.1,1.4,1.1,0,0.5,4.9,0.5,16.2,52.4,2.2,370,,0,,0,20,19.4,83,80.6,,0,103,27.8
"500821870260000","Cahokia CUSD 187","Saint Clair",8.7,88,1.5,0.1,0.1,0,1.6,0.5,22.3,94.4,3.7,3512,10,0.4,25,1,2,0.1,2533,98.6,,0,2570,73.2
"500821880220000","Brooklyn UD 188","Saint Clair",0,95.9,0,0,0,0,4.1,0,0,99.3,2.1,146,1,1.2,,0,5,6.2,75,92.6,,0,81,55.5
"500821890220000","East St Louis SD 189","Saint Clair",0.7,97.6,1.4,0,0,0.1,0.2,1,8,98.9,7,6116,,0,11,0.3,650,16,3405,83.7,,0,4066,66.5
"500821960260000","Dupo CUSD 196","Saint Clair",85.3,4.2,3.8,0.3,0,0.4,5.9,0.7,18,66.1,2.4,1143,,0,,0,336,60.3,221,39.7,,0,557,48.7
"500822010170000","Belleville Twp HSD 201","Saint Clair",51.3,36.6,3.6,1.8,0.2,0.1,6.3,0.4,17.9,43.6,3.8,4827,12,1.1,2,0.2,,0,1059,98.2,5,0.5,1078,22.3
"500822030170000","O Fallon Twp HSD 203","Saint Clair",66.5,19.6,4.5,2.6,0.1,0.2,6.5,0.2,12.7,23.5,0.3,2511,,0,8,1.1,467,61.9,280,37.1,,0,755,30.1
"510652000260000","Greenview CUSD 200","Menard",94.4,0.4,3,0,0,0,2.2,0,23.3,41.9,0.4,270,,0,,0,8,50,8,50,,0,16,5.9
"510652020260000","Porta CUSD 202","Menard",95.1,0.7,0.4,0.5,0,0.5,2.8,0,21.7,36.9,0.2,1126,,,,,,,,,,,,
"510652130260000","Athens CUSD 213","Menard",95.3,1.1,1.2,0.7,0.1,0,1.6,0,9,28.6,0,1102,,,,,,,,,,,,
"510840010260000","Tri City CUSD 1","Sangamon",95.4,1,1.5,0,0,0.5,1.5,0.3,15.4,39.5,1,583,,0,1,2,23,46.9,25,51,,0,49,8.4
"51084003A260000","Rochester CUSD 3A","Sangamon",93.1,1.6,1.2,1.2,0,0,2.9,0.9,11.2,14.9,0.4,2321,,0,,0,74,53.2,65,46.8,,0,139,6
"510840050260000","Ball Chatham CUSD 5","Sangamon",81.8,5.6,3.6,3.8,0,0.1,5.2,1.8,9.9,22.3,1.2,4658,,0,,0,3,1.4,210,98.6,,0,213,4.6
"510840080260000","Pleasant Plains CUSD 8","Sangamon",93.5,1,1.9,1.7,0,0.5,1.5,0,6.7,11.5,0.2,1285,,0,,0,58,63,33,35.9,1,1.1,92,7.2
"510840100260000","Auburn CUSD 10","Sangamon",92,0.7,2.1,0.4,0,0.4,4.4,0,14.6,35.4,5.8,1414,,0,,0,6,10.3,52,89.7,,0,58,4.1
"510840110260000","Pawnee CUSD 11","Sangamon",97.1,0.3,0,0.2,0,0,2.4,0,15.5,35,1.9,625,,0,,0,3,25,9,75,,0,12,1.9
"510840140260000","Riverton CUSD 14","Sangamon",94.2,2.1,1,0.5,0.4,0.4,1.5,0.4,18.3,57.2,5.1,1425,,0,,0,157,46.3,182,53.7,,0,339,23.8
"510840150260000","Williamsville CUSD 15","Sangamon",95,0.8,0.7,1,0,0.3,2.2,0.1,11.5,12.6,0.5,1488,,0,,0,56,75.7,18,24.3,,0,74,5
"510840160260000","New Berlin CUSD 16","Sangamon",93.9,1.3,1,1.1,0,0.1,2.6,0.2,14.2,36.6,1,899,1,2,,0,15,29.4,35,68.6,,0,51,5.7
"510841860250000","Springfield SD 186","Sangamon",46.1,39.2,2.7,2.1,0.1,0.2,9.6,1,20.9,67.1,3,15048,,0,19,0.2,6113,59.2,4188,40.6,5,0,10325,68.6
"530601260260000","Havana CUSD 126","Mason",97.3,0.6,0.1,0.5,0,0.1,1.4,0.2,14.3,57.3,0.6,1051,,0,,0,87,48.9,91,51.1,,0,178,16.9
"530601890260000","Illini Central CUSD 189","Mason",93.9,0.5,2,0.1,0,0.1,3.3,0,25.3,47,1.7,759,,0,,0,17,17.5,80,82.5,,0,97,12.8
"530601910260000","Midwest Central CUSD 191","Mason",97,0.8,0.8,0.4,0,0.4,0.5,0.1,15.8,52.2,1.7,956,1,0.9,,0,68,63.6,38,35.5,,0,107,11.2
"530900500020000","District 50 Schools","Tazewell",87.3,0.9,5.6,0.4,0,0,5.8,0.4,18.6,64.3,0.6,781,,0,,0,2,3.1,62,96.9,,0,64,8.2
"530900510020000","Central SD 51","Tazewell",90.9,0.6,2.9,2.2,0.1,0.2,3,1.4,12.1,16.6,11,1246,,0,,0,2,7.4,25,92.6,,0,27,2.2
"530900520020000","Washington SD 52","Tazewell",97.4,0.4,0.7,1.5,0,0,0,0.4,13.9,1.6,10.4,953,,0,,0,11,40.7,16,59.3,,0,27,2.8
"530900760020000","Creve Coeur SD 76","Tazewell",89,3.3,4.7,0.3,0,0.2,2.5,0,23,79.7,0.8,636,,0,,0,24,29.6,57,70.4,,0,81,12.7
"530900850020000","Robein SD 85","Tazewell",90.8,2.1,0.7,0.7,0.7,0,5,0,24.1,43.3,5.7,141,,0,,0,3,100,,0,,0,3,2.1
"530900860020000","East Peoria SD 86","Tazewell",87,1.8,4.5,0.5,0.1,0.4,5.7,0.8,18,55.1,1,1689,,0,,0,123,43.8,158,56.2,,0,281,16.6
"530900980020000","Rankin CSD 98","Tazewell",93.4,1.9,0.9,1.4,0,0.5,1.9,0.9,18.9,34,0.5,212,,0,,0,1,11.1,8,88.9,,0,9,4.2
"530901020020000","N Pekin & Marquette Hght SD 102","Tazewell",91.3,0.9,2,2.6,0.2,0,3,0.6,18.2,56,4.7,643,,0,,0,23,85.2,4,14.8,,0,27,4.2
"530901080020000","Pekin PSD 108","Tazewell",91.8,0.7,2.3,0.5,0.1,0.3,4.3,0.1,17.9,66.6,3.7,3711,,0,,0,179,61.7,111,38.3,,0,290,7.8
"530901370020000","South Pekin SD 137","Tazewell",96.9,0.8,1.6,0,0,0,0.8,0.4,11.4,65.5,3.5,255,,0,,0,2,40,3,60,,0,5,2
"530903030160000","Pekin CSD 303","Tazewell",92.1,1.1,2.2,0.7,0.1,0.8,3,0.1,13.8,49.7,0.6,2030,9,0.8,,0,,0,1169,99.2,,0,1178,58
"530903080160000","Washington CHSD 308","Tazewell",91.5,1.2,2.3,1.5,0.1,0.5,3,0.2,9,30.4,6.4,1206,4,2.9,,0,,0,135,97.1,,0,139,11.5
"530903090160000","East Peoria CHSD 309","Tazewell",89.2,2.1,4,0.5,0.2,0.4,3.5,0,17.1,51.5,2.3,1112,2,0.5,1,0.3,3,0.8,385,98.5,,0,391,35.2
"530906060040000","Spring Lake CCSD 606","Tazewell",88.2,0,8.2,0,0,0,3.5,0,18.8,55.3,0,85,,0,,0,1,33.3,2,66.7,,0,3,3.5
"530907010260000","Deer Creek-Mackinaw CUSD 701","Tazewell",94.7,0.9,2.8,0.5,0.3,0.2,0.6,0.1,13.4,28.4,1,1098,,0,,0,1,10,9,90,,0,10,0.9
"530907020260000","Tremont CUSD 702","Tazewell",93.1,1,3.2,0.5,0,0.1,2.1,0,12.1,17,0.7,919,,0,,0,8,57.1,6,42.9,,0,14,1.5
"530907030260000","Delavan CUSD 703","Tazewell",92.8,1.9,2.3,1.1,0,0,1.9,0.6,22.1,49.3,2.3,471,,0,1,1,76,72.4,28,26.7,,0,105,22.3
"530907090260000","Morton CUSD 709","Tazewell",91.8,1.4,2.4,2.1,0,0.2,2.1,1.7,14.1,19.6,0.3,2911,1,1.8,1,1.8,2,3.5,53,93,,0,57,2
"531020010040000","Metamora CCSD 1","Woodford",94,0.5,1.5,1,0.1,0.3,2.5,0,12.5,21.4,1.7,872,,0,,0,25,78.1,7,21.9,,0,32,3.7
"531020020040000","Riverview CCSD 2","Woodford",95,0.4,0.4,0,0.4,0.8,2.9,0.4,17.8,50.2,0,241,,0,,0,18,64.3,10,35.7,,0,28,11.6
"531020060260000","Fieldcrest CUSD 6","Woodford",88.6,0.3,5.4,0.4,0,0,5.2,0.9,13.1,50.4,0.3,1145,,0,,0,18,29.5,41,67.2,2,3.3,61,5.3
"531020110260000","El Paso-Gridley CUSD 11","Woodford",92.4,1.2,2.8,0.4,0,0.4,2.8,0.3,11.6,37.9,0.6,1230,,0,,0,27,36.5,47,63.5,,0,74,6
"531020210260000","Lowpoint-Washburn CUSD 21","Woodford",92.2,1.3,4.7,0,0,0,1.8,0,17.1,54.4,1.3,386,,0,,0,14,31.8,30,68.2,,0,44,11.4
"531020600260000","Roanoke Benson CUSD 60","Woodford",95.3,0.4,1.7,0.4,0,0,2.3,0,12.9,28.2,1.5,528,,0,,0,29,65.9,14,31.8,1,2.3,44,8.3
"531020690020000","Germantown Hills SD 69","Woodford",93.4,2,2,0.8,0,0,1.8,0.1,8.2,14.7,0,890,,,,,,,,,,,,
"531021220170000","County of Woodford School","Woodford",91.3,1.1,2.5,1.5,0,0.1,3.5,0,6.4,15.6,0.3,963,,0,,0,44,40,66,60,,0,110,11.4
"531021400260000","Eureka CUD 140","Woodford",94.3,0.5,1.7,0.4,0.1,0.1,2.8,0.1,10.3,28.5,0.9,1644,,0,1,0.9,45,42.5,60,56.6,,0,106,6.4
"540920010260000","Bismarck Henning CUSD","Vermilion",94.3,0.3,2.7,0.8,0,0.1,1.7,0.1,11.5,35.3,0.9,881,,0,,0,1,1.1,90,98.9,,0,91,10.3
"540920020260000","Westville CUSD 2","Vermilion",91.7,0.7,3,0.4,0,0.5,3.7,0.1,18.2,65.4,3,1319,,0,,0,67,17,327,83,,0,394,29.9
"540920040260000","Georgetown-Ridge Farm CUD 4","Vermilion",90,1.8,1.4,0,0.1,0,6.8,0.2,18.4,61.9,7.7,1065,3,1.2,,0,131,53.7,110,45.1,,0,244,22.9
"540920050260000","Catlin CUSD 5","Vermilion",97.5,0,0,1.7,0.6,0,0.2,0.2,12.6,1.5,0.4,,3,3.7,,0,40,48.8,39,47.6,,0,82,
"540920070260000","Rossville-Alvin CUSD 7","Vermilion",89.4,1,6.3,0.3,0,0.7,2.3,0.3,11,48.2,6.6,301,,,,,,,,,,,,
"540920100260000","Potomac CUSD 10","Vermilion",91.1,2.5,0,0,0,0,6.4,0,10.8,56.1,0,157,,,,,,,,,,,,
"540920110260000","Hoopeston Area CUSD 11","Vermilion",78.9,0.5,17.5,0.3,0.2,0.2,2.4,0.8,17.4,68.7,2.4,1293,,0,1,0.4,105,43.2,137,56.4,,0,243,18.8
"540920120260000","Jamaica CUSD 12","Vermilion",96.6,0.8,1.3,0,0,0,1.3,0,15.9,50.3,5.7,384,,,,,,,,,,,,
"540920610030000","Armstrong-Ellis Cons SD 61","Vermilion",95.1,1.2,0,0,0,1.2,2.4,0,7.3,58.5,4.9,82,,0,,0,1,50,1,50,,0,2,2.4
"540920760260000","Oakwood CUSD 76","Vermilion",89,0.7,5.3,0.5,0.1,0,4.4,0.2,11.4,47.6,4.8,1019,,0,,0,65,50.8,63,49.2,,0,128,12.6
"540921180240000","Danville CCSD 118","Vermilion",43.2,39.8,8.3,0.9,0.1,0.4,7.3,2.7,15.1,81.4,2.2,6012,12,0.2,46,0.9,2191,43.2,2807,55.4,15,0.3,5071,84.3
"540922250170000","Armstrong Twp HSD 225","Vermilion",95.7,0.9,0,0,0,0,3.4,0,8.6,39.7,0.9,116,,0,,0,1,33.3,2,66.7,,0,3,2.6
"560990170020000","Channahon SD 17","Will",87.5,0.9,9.6,1.1,0,0.1,0.9,0.7,10.3,18.1,0.7,1285,,0,,0,8,61.5,5,38.5,,0,13,1
"56099030C040000","Troy CCSD 30C","Will",56.4,10.4,27.7,2.2,0,0.1,3.2,6.8,11.2,41.2,0.7,4459,,0,,0,109,50,107,49.1,2,0.9,218,4.9
"56099033C040000","Homer CCSD 33C","Will",85.6,0.8,9.2,1.8,0.1,0.3,2.2,4.9,16,20.8,1.5,3672,,0,,0,57,53.8,49,46.2,,0,106,2.9
"56099070C040000","Laraway CCSD 70C","Will",6.5,56.3,32.2,0,0,0.2,4.9,17.1,16.9,95.6,1.4,432,,0,,0,62,53.9,53,46.1,,0,115,26.6
"560990810020000","Union SD 81","Will",36,33.3,24.6,0,0,0,6.1,14.9,25.4,61.4,0.9,114,,,,,,,,,,,,
"560990840020000","Rockdale SD 84","Will",34.4,5.8,56.9,0.3,0,0.3,2.3,9.6,12.2,75.9,1.9,311,,0,,0,21,75,7,25,,0,28,9
"560990860050000","Joliet PSD 86","Will",13,26.1,57.2,0.5,0,0.2,3.1,21.6,13.6,95.5,2.7,11781,15,0.7,2,0.1,1017,44.7,1232,54.2,9,0.4,2275,19.3
"560990880020000","Chaney-Monge SD 88","Will",44,10.7,37,0.2,0,0,8.1,19.4,18.6,78,1.4,495,,0,,0,,0,35,100,,0,35,7.1
"56099088A020000","Richland GSD 88A","Will",45.5,16.5,31.6,5.2,0.3,0.1,0.8,10.3,11.7,48,0.8,948,,0,,0,98,61.3,62,38.8,,0,160,16.9
"560990890020000","Fairmont SD 89","Will",7.8,52.8,34.9,0,0,0.6,3.9,10.1,13.4,91.6,3.9,335,,0,1,1,,0,99,97.1,2,2,102,30.4
"560990900020000","Taft SD 90","Will",78.8,4.1,12.8,1.2,0,0.3,2.9,4.7,17.4,48.8,0.6,344,,0,,0,5,71.4,2,28.6,,0,7,2
"560990910020000","Lockport SD 91","Will",84.4,0.3,8.5,0.6,0.2,0,6.1,2,17.4,31.8,0.8,660,,0,,0,13,76.5,4,23.5,,0,17,2.6
"560990920020000","Will County SD 92","Will",86,0.7,9.8,1.3,0.1,0.5,1.7,3,12.5,28.2,0,1634,,0,,0,,0,7,100,,0,7,0.4
"560991140020000","Manhattan SD 114","Will",88.1,0.9,8.8,0.5,0,0.1,1.6,1.2,15.2,16.9,0.1,1374,,0,,0,3,33.3,6,66.7,,0,9,0.7
"560991220020000","New Lenox SD 122","Will",87.8,1.2,7.7,0.9,0.1,0.2,2,0.3,13.2,16.8,0.3,5357,,0,,0,73,67.6,35,32.4,,0,108,2
"56099157C040000","Frankfort CCSD 157C","Will",81.7,5.6,6.6,3,0,0,3.1,1,13.3,4.3,0.2,2482,,0,,0,27,71.1,11,28.9,,0,38,1.5
"560991590020000","Mokena SD 159","Will",88.4,1.5,4.9,1.9,0,0.2,3.1,4.6,12.8,21.5,0.6,1623,,0,,0,25,54.3,21,45.7,,0,46,2.8
"560991610020000","Summit Hill SD 161","Will",77.5,5.2,10.8,3.9,0.1,0.2,2.3,3,12.6,4.8,0.4,3283,,0,,0,37,56.1,29,43.9,,0,66,2
"56099200U260000","Beecher CUSD 200U","Will",79.4,1.4,16.3,0.7,0,0.2,2,2.4,13.9,31.5,0.5,1046,1,0.8,,0,82,69.5,35,29.7,,0,118,11.3
"56099201U260000","Crete Monee CUSD 201U","Will",24.3,59.5,11.4,0.9,0,0.2,3.8,1.4,16.2,69.5,3.6,4902,,0,1,0,1636,73.8,579,26.1,,0,2216,45.2
"560992020220000","Plainfield SD 202","Will",58.7,9.3,22.3,5.7,0.1,0.4,3.6,6.1,14.5,27.4,0.9,28116,,0,5,0.2,1561,57.4,1114,41,40,1.5,2720,9.7
"560992030040000","Elwood CCSD 203","Will",88.9,3.4,6.3,0.3,0,0.8,0.3,0,12.6,33.9,0,380,,0,,0,26,89.7,3,10.3,,0,29,7.6
"560992040170000","Joliet Twp HSD 204","Will",26.9,24.3,44.5,1,0,0.2,3.1,4.3,16.9,65.4,3.1,6427,,0,13,0.3,2487,65.6,1268,33.5,22,0.6,3790,59
"560992050170000","Lockport Twp HSD 205","Will",74.9,6,15.9,1.1,0,0.2,1.9,1.3,14.9,22.4,0.8,3670,,0,,0,625,67.4,296,31.9,6,0.6,927,25.3
"56099207U260000","Peotone CUSD 207U","Will",87.2,0.9,8.9,1.2,0.1,0.2,1.4,1.1,16.7,27.6,0.9,1606,,0,,0,6,9.4,58,90.6,,0,64,4
"56099209U260000","Wilmington CUSD 209U","Will",91.7,0.4,3.6,0.4,0,0.7,3.2,0.6,14.3,46.2,0.6,1452,,0,,0,24,25.3,71,74.7,,0,95,6.5
"560992100160000","Lincoln Way CHSD 210","Will",84.4,2.9,4.9,1.7,0,0.3,5.7,0.6,11.5,9.9,0.2,7126,,0,,0,855,93.3,58,6.3,3,0.3,916,12.9
"56099255U260000","Reed Custer CUSD 255U","Will",91.5,0.6,3.6,0.7,0,0.3,3.2,0.9,13.4,47,2,1631,,0,,0,,0,62,100,,0,62,3.8
"56099365U260000","Valley View CUSD 365U","Will",26.9,20.3,41.8,6.6,0.3,0.2,4,13.3,15.4,64.2,1.9,17318,5,0.2,1,0,1897,62.3,1132,37.2,10,0.3,3045,17.6
